,StatZone,Street,HouseNum,Year,Month,Day,CrimeType,CrimeLocType
10817,632,דמה,דמה,2012.0,7.0,28.0,עבירות נגד גוף,רחוב             
10907,632,דמה,דמה,2012.0,12.0,30.0,עבירות כלפי המוסר,רחוב             
10914,632,דמה,דמה,2012.0,11.0,29.0,עבירות סדר ציבורי,רחוב             
10915,632,דמה,דמה,2012.0,11.0,28.0,עבירות כלפי הרכוש,רחוב             
10920,632,דמה,דמה,2012.0,11.0,17.0,עבירות נגד גוף,רחוב             
10921,632,דמה,דמה,2012.0,11.0,14.0,עבירות סדר ציבורי,רחוב             
10928,632,דמה,דמה,2012.0,11.0,4.0,עבירות סדר ציבורי,רחוב             
10933,632,דמה,דמה,2012.0,10.0,27.0,עבירות כלפי המוסר,רחוב             
10947,632,דמה,דמה,2012.0,9.0,16.0,עבירות כלפי המוסר,רחוב             
11069,632,דמה,דמה,2012.0,12.0,23.0,עבירות נגד גוף,רחוב             
11071,632,דמה,דמה,2012.0,12.0,14.0,עבירות כלפי הרכוש,רחוב             
11072,632,דמה,דמה,2012.0,12.0,11.0,עבירות כלפי הרכוש,רחוב             
11078,632,דמה,דמה,2012.0,11.0,20.0,עבירות נגד גוף,רחוב             
11081,632,דמה,דמה,2012.0,11.0,17.0,עבירות כלפי הרכוש,רחוב             
11095,632,דמה,דמה,2012.0,10.0,27.0,עבירות כלפי המוסר,רחוב             
11107,632,דמה,דמה,2012.0,10.0,6.0,עבירות סדר ציבורי,רחוב             
11139,632,דמה,דמה,2012.0,8.0,3.0,עבירות כלפי הרכוש,רחוב             
11142,632,דמה,דמה,2012.0,7.0,26.0,עבירות סדר ציבורי,רחוב             
11145,632,דמה,דמה,2012.0,7.0,27.0,עבירות סדר ציבורי,רחוב             
11149,632,דמה,דמה,2012.0,7.0,21.0,עבירות סדר ציבורי,רחוב             
11265,632,דמה,דמה,2012.0,12.0,14.0,עבירות כלפי הרכוש,רחוב             
11266,632,דמה,דמה,2012.0,11.0,20.0,עבירות נגד גוף,רחוב             
11268,632,דמה,דמה,2012.0,12.0,3.0,עבירות סדר ציבורי,רחוב             
11269,632,דמה,דמה,2012.0,12.0,3.0,עבירות נגד גוף,רחוב             
11270,632,דמה,דמה,2012.0,11.0,28.0,עבירות כלפי הרכוש,רחוב             
11274,632,דמה,דמה,2012.0,11.0,17.0,עבירות נגד גוף,רחוב             
11276,632,דמה,דמה,2012.0,11.0,14.0,עבירות כלפי הרכוש,רחוב             
11278,632,דמה,דמה,2012.0,11.0,8.0,עבירות כלפי המוסר,רחוב             
11281,632,דמה,דמה,2012.0,10.0,22.0,עבירות סדר ציבורי,רחוב             
11304,632,דמה,דמה,2012.0,9.0,4.0,עבירות כלפי הרכוש,רחוב             
11305,632,דמה,דמה,2012.0,9.0,3.0,עבירות סדר ציבורי,רחוב             
11308,632,דמה,דמה,2012.0,8.0,24.0,עבירות סדר ציבורי,רחוב             
11313,632,דמה,דמה,2012.0,8.0,20.0,עבירות סדר ציבורי,רחוב             
11316,632,דמה,דמה,2012.0,8.0,14.0,עבירות סדר ציבורי,רחוב             
11321,632,דמה,דמה,2012.0,7.0,29.0,עבירות נגד גוף,רחוב             
11323,632,דמה,דמה,2012.0,7.0,29.0,עבירות כלפי המוסר,רחוב             
11324,632,דמה,דמה,2012.0,7.0,29.0,עבירות כלפי המוסר,רחוב             
11325,632,דמה,דמה,2012.0,7.0,27.0,עבירות נגד גוף,רחוב             
11326,632,דמה,דמה,2012.0,7.0,24.0,עבירות כלפי הרכוש,רחוב             
11433,632,דמה,דמה,2012.0,10.0,22.0,עבירות סדר ציבורי,סניף דואר        
11465,632,דמה,דמה,2012.0,7.0,29.0,עבירות כלפי הרכוש,משרד פרטי        
11476,632,דמה,דמה,2012.0,7.0,29.0,עבירות סדר ציבורי,משרד פרטי        
11527,632,דמה,דמה,2012.0,11.0,11.0,עבירות כלפי הרכוש,משרד מוניציפאלי  
11575,632,דמה,דמה,2012.0,9.0,22.0,עבירות כלפי הרכוש,מחסן-מקלט        
11617,632,דמה,דמה,2012.0,7.0,15.0,עבירות כלפי המוסר,מבנה אחר         
11620,632,דמה,דמה,2012.0,7.0,27.0,עבירות כלפי המוסר,מבנה אחר         
11622,632,דמה,דמה,2012.0,7.0,22.0,עבירות כלפי המוסר,מבנה אחר         
11629,632,דמה,דמה,2012.0,10.0,2.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
11636,632,דמה,דמה,2012.0,7.0,26.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
11645,632,דמה,דמה,2012.0,10.0,20.0,עבירות כלפי הרכוש,"כל-בו,סופרמקט   "
11671,632,דמה,דמה,2012.0,12.0,1.0,עבירות סדר ציבורי,טלפון            
11673,632,דמה,דמה,2012.0,7.0,3.0,עבירות סדר ציבורי,טלפון            
11681,632,דמה,דמה,2012.0,10.0,12.0,עבירות כלפי הרכוש,חצר בית          
11706,632,דמה,דמה,2012.0,11.0,8.0,עבירות נגד גוף,חצר בית          
11720,632,דמה,דמה,2012.0,7.0,23.0,עבירות סדר ציבורי,חצר בית          
11724,632,דמה,דמה,2012.0,7.0,6.0,עבירות סדר ציבורי,חצר בית          
11752,632,דמה,דמה,2012.0,8.0,29.0,עבירות נגד גוף,חצר בית          
11753,632,דמה,דמה,2012.0,8.0,21.0,עבירות נגד גוף,חצר בית          
11758,632,דמה,דמה,2012.0,7.0,6.0,עבירות נגד גוף,חצר בית          
11822,632,דמה,דמה,2012.0,11.0,13.0,עבירות כלפי הרכוש,חניה             
11849,632,דמה,דמה,2012.0,11.0,13.0,עבירות כלפי הרכוש,חניה             
11854,632,דמה,דמה,2012.0,9.0,26.0,עבירות כלפי הרכוש,חניה             
11859,632,דמה,דמה,2012.0,8.0,19.0,עבירות כלפי הרכוש,חניה             
11887,632,דמה,דמה,2012.0,12.0,23.0,עבירות כלפי הרכוש,חניה             
11894,632,דמה,דמה,2012.0,8.0,27.0,עבירות כלפי הרכוש,חניה             
11955,632,דמה,דמה,2012.0,8.0,25.0,עבירות כלפי הרכוש,חנות מכולת       
11956,632,דמה,דמה,2012.0,7.0,1.0,עבירות כלפי הרכוש,חנות מכולת       
11988,632,דמה,דמה,2012.0,8.0,10.0,עבירות סדר ציבורי,חנות הלבשה       
11989,632,דמה,דמה,2012.0,8.0,10.0,עבירות נגד גוף,חנות הלבשה       
11994,632,דמה,דמה,2012.0,8.0,10.0,עבירות סדר ציבורי,חנות הלבשה       
11995,632,דמה,דמה,2012.0,8.0,10.0,עבירות כלפי הרכוש,חנות הלבשה       
12016,632,דמה,דמה,2012.0,7.0,30.0,עבירות כלפי הרכוש,חנויות אחרות     
12051,632,דמה,דמה,2012.0,7.0,2.0,עבירות כלפי הרכוש,חנויות אחרות     
12079,632,דמה,דמה,2012.0,11.0,1.0,שאר עבירות,חנויות אחרות     
12080,632,דמה,דמה,2012.0,10.0,29.0,עבירות סדר ציבורי,חנויות אחרות     
12081,632,דמה,דמה,2012.0,10.0,9.0,עבירות כלפי הרכוש,חנויות אחרות     
12082,632,דמה,דמה,2012.0,9.0,4.0,עבירות כלפי הרכוש,חנויות אחרות     
12083,632,דמה,דמה,2012.0,9.0,9.0,עבירות כלפי הרכוש,חנויות אחרות     
12087,632,דמה,דמה,2012.0,8.0,22.0,שאר עבירות,חנויות אחרות     
12090,632,דמה,דמה,2012.0,7.0,25.0,עבירות כלפי הרכוש,חנויות אחרות     
12110,632,דמה,דמה,2012.0,11.0,28.0,עבירות כלפי הרכוש,חנויות אחרות     
12113,632,דמה,דמה,2012.0,9.0,4.0,עבירות כלפי הרכוש,חנויות אחרות     
12117,632,דמה,דמה,2012.0,8.0,20.0,עבירות סדר ציבורי,חנויות אחרות     
12157,632,דמה,דמה,2012.0,11.0,6.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
12160,632,דמה,דמה,2012.0,11.0,1.0,עבירות כלפי הרכוש,"חדר מדרגות,מעליות"
12173,632,דמה,דמה,2012.0,8.0,22.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
12195,632,דמה,דמה,2012.0,9.0,6.0,עבירות כלפי הרכוש,"חדר מדרגות,מעליות"
12218,632,דמה,דמה,2012.0,8.0,26.0,עבירות נגד גוף,גן ציבורי - פארק 
12227,632,דמה,דמה,2012.0,8.0,26.0,עבירות נגד גוף,גן ציבורי - פארק 
12237,632,דמה,דמה,2012.0,7.0,11.0,עבירות כלפי המוסר,גן ציבורי - פארק 
12265,632,דמה,דמה,2012.0,9.0,10.0,עבירות כלפי הרכוש,בנק              
12282,632,דמה,דמה,2012.0,7.0,8.0,עבירות מרמה,בנק              
12319,632,דמה,דמה,2012.0,7.0,1.0,עבירות כלפי המוסר,בית מגורים אחר   
12374,632,דמה,דמה,2012.0,7.0,10.0,עבירות כלפי המוסר,בית מגורים אחר   
12393,632,דמה,דמה,2012.0,10.0,29.0,עבירות כלפי המוסר,בית מגורים אחר   
12416,632,דמה,דמה,2012.0,12.0,30.0,עבירות כלפי הרכוש,בית הקרבן        
12417,632,דמה,דמה,2012.0,12.0,30.0,עבירות כלפי הרכוש,בית הקרבן        
12420,632,דמה,דמה,2012.0,12.0,25.0,עבירות כלפי הרכוש,בית הקרבן        
12421,632,דמה,דמה,2012.0,12.0,25.0,עבירות כלפי הרכוש,בית הקרבן        
12423,632,דמה,דמה,2012.0,12.0,18.0,עבירות סדר ציבורי,בית הקרבן        
12424,632,דמה,דמה,2012.0,12.0,19.0,עבירות כלפי הרכוש,בית הקרבן        
12425,632,דמה,דמה,2012.0,12.0,19.0,עבירות כלפי הרכוש,בית הקרבן        
12430,632,דמה,דמה,2012.0,11.0,29.0,עבירות כלפי הרכוש,בית הקרבן        
12451,632,דמה,דמה,2012.0,11.0,10.0,עבירות כלפי הרכוש,בית הקרבן        
12459,632,דמה,דמה,2012.0,10.0,29.0,עבירות נגד גוף,בית הקרבן        
12461,632,דמה,דמה,2012.0,10.0,12.0,עבירות סדר ציבורי,בית הקרבן        
12479,632,דמה,דמה,2012.0,9.0,25.0,עבירות סדר ציבורי,בית הקרבן        
12485,632,דמה,דמה,2012.0,9.0,14.0,עבירות נגד גוף,בית הקרבן        
12487,632,דמה,דמה,2012.0,9.0,10.0,עבירות סדר ציבורי,בית הקרבן        
12495,632,דמה,דמה,2012.0,8.0,22.0,שאר עבירות,בית הקרבן        
12496,632,דמה,דמה,2012.0,8.0,29.0,עבירות כלפי המוסר,בית הקרבן        
12499,632,דמה,דמה,2012.0,8.0,24.0,עבירות נגד גוף,בית הקרבן        
12519,632,דמה,דמה,2012.0,7.0,18.0,עבירות סדר ציבורי,בית הקרבן        
12524,632,דמה,דמה,2012.0,7.0,8.0,עבירות כלפי הרכוש,בית הקרבן        
12611,632,דמה,דמה,2012.0,12.0,21.0,עבירות מרמה,בית הקרבן        
12617,632,דמה,דמה,2012.0,12.0,30.0,עבירות כלפי הרכוש,בית הקרבן        
12618,632,דמה,דמה,2012.0,12.0,30.0,עבירות כלפי הרכוש,בית הקרבן        
12622,632,דמה,דמה,2012.0,12.0,13.0,עבירות כלפי הרכוש,בית הקרבן        
12623,632,דמה,דמה,2012.0,12.0,13.0,עבירות כלפי הרכוש,בית הקרבן        
12641,632,דמה,דמה,2012.0,10.0,29.0,עבירות נגד גוף,בית הקרבן        
12645,632,דמה,דמה,2012.0,10.0,12.0,עבירות סדר ציבורי,בית הקרבן        
12659,632,דמה,דמה,2012.0,9.0,25.0,עבירות נגד גוף,בית הקרבן        
12665,632,דמה,דמה,2012.0,9.0,14.0,עבירות סדר ציבורי,בית הקרבן        
12673,632,דמה,דמה,2012.0,8.0,19.0,עבירות כלפי הרכוש,בית הקרבן        
12675,632,דמה,דמה,2012.0,8.0,8.0,עבירות כלפי הרכוש,בית הקרבן        
12676,632,דמה,דמה,2012.0,8.0,8.0,עבירות כלפי הרכוש,בית הקרבן        
12683,632,דמה,דמה,2012.0,7.0,31.0,עבירות כלפי הרכוש,בית הקרבן        
12708,632,דמה,דמה,2012.0,7.0,7.0,עבירות סדר ציבורי,בית הקרבן        
12808,632,דמה,דמה,2012.0,12.0,29.0,עבירות מרמה,בית הקרבן        
12824,632,דמה,דמה,2012.0,12.0,16.0,עבירות נגד גוף,בית הקרבן        
12825,632,דמה,דמה,2012.0,12.0,11.0,עבירות כלפי הרכוש,בית הקרבן        
12826,632,דמה,דמה,2012.0,12.0,12.0,עבירות מין,בית הקרבן        
12833,632,דמה,דמה,2012.0,11.0,30.0,עבירות סדר ציבורי,בית הקרבן        
12837,632,דמה,דמה,2012.0,7.0,15.0,עבירות כלפי הרכוש,בית הקרבן        
12848,632,דמה,דמה,2012.0,10.0,29.0,עבירות סדר ציבורי,בית הקרבן        
12849,632,דמה,דמה,2012.0,10.0,29.0,עבירות סדר ציבורי,בית הקרבן        
12862,632,דמה,דמה,2012.0,10.0,13.0,עבירות נגד גוף,בית הקרבן        
12864,632,דמה,דמה,2012.0,10.0,11.0,עבירות נגד גוף,בית הקרבן        
12878,632,דמה,דמה,2012.0,9.0,16.0,עבירות נגד גוף,בית הקרבן        
12879,632,דמה,דמה,2012.0,9.0,15.0,עבירות כלפי הרכוש,בית הקרבן        
12880,632,דמה,דמה,2012.0,9.0,8.0,עבירות כלפי הרכוש,בית הקרבן        
12891,632,דמה,דמה,2012.0,8.0,1.0,עבירות סדר ציבורי,בית הקרבן        
12895,632,דמה,דמה,2012.0,7.0,27.0,עבירות נגד גוף,בית הקרבן        
12899,632,דמה,דמה,2012.0,7.0,18.0,עבירות סדר ציבורי,בית הקרבן        
12909,632,דמה,דמה,2012.0,7.0,2.0,עבירות כלפי הרכוש,בית הקרבן        
13013,632,דמה,דמה,2012.0,12.0,26.0,עבירות כלפי הרכוש,בית הקרבן        
13024,632,דמה,דמה,2012.0,11.0,30.0,עבירות סדר ציבורי,בית הקרבן        
13025,632,דמה,דמה,2012.0,11.0,30.0,עבירות נגד גוף,בית הקרבן        
13031,632,דמה,דמה,2012.0,11.0,1.0,עבירות נגד גוף,בית הקרבן        
13058,632,דמה,דמה,2012.0,9.0,16.0,עבירות סדר ציבורי,בית הקרבן        
13061,632,דמה,דמה,2012.0,9.0,8.0,עבירות סדר ציבורי,בית הקרבן        
13062,632,דמה,דמה,2012.0,8.0,12.0,עבירות כלפי הרכוש,בית הקרבן        
13066,632,דמה,דמה,2012.0,8.0,29.0,עבירות נגד גוף,בית הקרבן        
13072,632,דמה,דמה,2012.0,8.0,24.0,עבירות נגד גוף,בית הקרבן        
13076,632,דמה,דמה,2012.0,8.0,21.0,עבירות סדר ציבורי,בית הקרבן        
13083,632,דמה,דמה,2012.0,8.0,12.0,עבירות סדר ציבורי,בית הקרבן        
13107,632,דמה,דמה,2012.0,7.0,1.0,עבירות נגד גוף,בית הקרבן        
13108,632,דמה,דמה,2012.0,7.0,2.0,עבירות כלפי הרכוש,בית הקרבן        
13236,632,דמה,דמה,2012.0,12.0,31.0,עבירות כלפי המוסר,בית המבצע        
13237,632,דמה,דמה,2012.0,12.0,20.0,עבירות כלפי הרכוש,בית המבצע        
13240,632,דמה,דמה,2012.0,11.0,24.0,עבירות נגד גוף,בית המבצע        
13255,632,דמה,דמה,2012.0,9.0,27.0,עבירות כלפי המוסר,בית המבצע        
13263,632,דמה,דמה,2012.0,8.0,17.0,עבירות סדר ציבורי,בית המבצע        
13268,632,דמה,דמה,2012.0,7.0,14.0,עבירות כלפי המוסר,בית המבצע        
13341,632,דמה,דמה,2012.0,7.0,31.0,עבירות כלפי המוסר,בית המבצע        
13344,632,דמה,דמה,2012.0,7.0,11.0,עבירות כלפי המוסר,בית המבצע        
13389,632,דמה,דמה,2012.0,11.0,22.0,עבירות נגד גוף,בית המבצע        
13395,632,דמה,דמה,2012.0,10.0,1.0,עבירות כלפי הרכוש,בית המבצע        
13407,632,דמה,דמה,2012.0,7.0,29.0,עבירות כלפי המוסר,בית המבצע        
13457,632,דמה,דמה,2012.0,8.0,1.0,עבירות סדר ציבורי,בית המבצע        
13476,632,דמה,דמה,2012.0,8.0,9.0,עבירות סדר ציבורי,בית המבצע        
13541,632,דמה,דמה,2012.0,7.0,23.0,עבירות סדר ציבורי,בית-קפה/מסעדה    
